absEta_0_1-lowR9	runNumber	274954	274968	0.9913	0.0002 0 0
absEta_0_1-highR9	runNumber	274969	274969	0.9910	0.0002 0 0
absEta_0_1-lowR9	runNumber	274969	274969	0.9906	0.0002 0 0
absEta_0_1-highR9	runNumber	274970	274997	0.9915	0.0003 0 0
absEta_0_1-lowR9	runNumber	274970	274997	0.9911	0.0003 0 0
absEta_0_1-highR9	runNumber	274998	274998	0.9918	0.0003 0 0
absEta_0_1-lowR9	runNumber	274998	274998	0.9914	0.0003 0 0
absEta_0_1-highR9	runNumber	274999	274999	0.9913	0.0002 0 0
absEta_0_1-lowR9	runNumber	274999	274999	0.9910	0.0002 0 0
absEta_0_1-highR9	runNumber	275000	275058	0.9913	0.0002 0 0
absEta_0_1-lowR9	runNumber	275000	275058	0.9909	0.0002 0 0
absEta_0_1-highR9	runNumber	275059	275067	0.9922	0.0003 0 0
absEta_0_1-lowR9	runNumber	275059	275067	0.9919	0.0003 0 0
absEta_0_1-highR9	runNumber	275068	275072	0.9919	0.0002 0 0
absEta_0_1-lowR9	runNumber	275068	275072	0.9915	0.0002 0 0
absEta_0_1-highR9	runNumber	275073	275123	0.9916	0.0002 0 0
absEta_0_1-lowR9	runNumber	275073	275123	0.9912	0.0002 0 0
absEta_0_1-highR9	runNumber	275124	275125	0.9914	0.0002 0 0
absEta_0_1-lowR9	runNumber	275124	275125	0.9910	0.0002 0 0
absEta_0_1-highR9	runNumber	275282	275308	0.9917	0.0002 0 0
absEta_0_1-lowR9	runNumber	275282	275308	0.9913	0.0002 0 0
absEta_0_1-highR9	runNumber	275309	275310	0.9911	0.0002 0 0
absEta_0_1-lowR9	runNumber	275309	275310	0.9907	0.0002 0 0
absEta_0_1-highR9	runNumber	275311	275337	0.9917	0.0002 0 0
absEta_0_1-lowR9	runNumber	275311	275337	0.9913	0.0002 0 0
absEta_0_1-highR9	runNumber	275338	275369	0.9921	0.0002 0 0
absEta_0_1-lowR9	runNumber	275338	275369	0.9917	0.0002 0 0
absEta_0_1-highR9	runNumber	275370	275375	0.9922	0.0002 0 0
absEta_0_1-lowR9	runNumber	275370	275375	0.9918	0.0002 0 0
absEta_0_1-highR9	runNumber	275376	275657	0.9916	0.0002 0 0
absEta_0_1-lowR9	runNumber	275376	275657	0.9912	0.0002 0 0
absEta_0_1-highR9	runNumber	275658	275775	0.9919	0.0002 0 0
absEta_0_1-lowR9	runNumber	275658	275775	0.9915	0.0002 0 0
absEta_0_1-highR9	runNumber	275776	275831	0.9909	0.0002 0 0
absEta_0_1-lowR9	runNumber	275776	275831	0.9905	0.0002 0 0
absEta_0_1-highR9	runNumber	275832	275840	0.9911	0.0002 0 0
absEta_0_1-lowR9	runNumber	275832	275840	0.9907	0.0002 0 0
absEta_0_1-highR9	runNumber	275841	275885	0.9905	0.0002 0 0
absEta_0_1-lowR9	runNumber	275841	275885	0.9901	0.0002 0 0
absEta_0_1-highR9	runNumber	275886	275910	0.9911	0.0002 0 0
absEta_0_1-lowR9	runNumber	275886	275910	0.9907	0.0002 0 0
absEta_0_1-highR9	runNumber	275911	275917	0.9921	0.0002 0 0
absEta_0_1-lowR9	runNumber	275911	275917	0.9917	0.0002 0 0
absEta_0_1-highR9	runNumber	275918	276061	0.9916	0.0002 0 0
absEta_0_1-lowR9	runNumber	275918	276061	0.9912	0.0002 0 0
absEta_0_1-highR9	runNumber	276062	999999	0.9917	0.0003 0 0
absEta_0_1-lowR9	runNumber	276062	999999	0.9913	0.0003 0 0
absEta_1_1.4442-highR9	runNumber	273158	273301	0.9897	0.0017 0 0
absEta_1_1.4442-lowR9	runNumber	273158	273301	0.9934	0.0017 0 0
absEta_1_1.4442-highR9	runNumber	273302	273445	0.9861	0.0015 0 0
absEta_1_1.4442-lowR9	runNumber	273302	273445	0.9898	0.0014 0 0
absEta_1_1.4442-highR9	runNumber	273446	273491	0.9869	0.0011 0 0
absEta_1_1.4442-lowR9	runNumber	273446	273491	0.9906	0.0011 0 0
absEta_1_1.4442-highR9	runNumber	273492	273502	0.9832	0.0012 0 0
absEta_1_1.4442-lowR9	runNumber	273492	273502	0.9869	0.0012 0 0
absEta_1_1.4442-highR9	runNumber	273503	273727	0.9857	0.0008 0 0
absEta_1_1.4442-lowR9	runNumber	273503	273727	0.9894	0.0008 0 0
absEta_1_1.4442-highR9	runNumber	273728	274093	0.9844	0.0012 0 0
absEta_1_1.4442-lowR9	runNumber	273728	274093	0.9880	0.0012 0 0
absEta_1_1.4442-highR9	runNumber	274094	274171	0.9850	0.0013 0 0
absEta_1_1.4442-lowR9	runNumber	274094	274171	0.9887	0.0013 0 0
absEta_1_1.4442-highR9	runNumber	274172	274199	0.9838	0.0012 0 0
absEta_1_1.4442-lowR9	runNumber	274172	274199	0.9875	0.0012 0 0
absEta_1_1.4442-highR9	runNumber	274200	274243	0.9843	0.0009 0 0
absEta_1_1.4442-lowR9	runNumber	274200	274243	0.9879	0.0008 0 0
absEta_1_1.4442-highR9	runNumber	274244	274249	0.9833	0.0015 0 0
absEta_1_1.4442-lowR9	runNumber	274244	274249	0.9869	0.0014 0 0
absEta_1_1.4442-highR9	runNumber	274250	274250	0.9870	0.0012 0 0
absEta_1_1.4442-lowR9	runNumber	274250	274250	0.9907	0.0012 0 0
absEta_1_1.4442-highR9	runNumber	274251	274285	0.9873	0.0011 0 0
absEta_1_1.4442-lowR9	runNumber	274251	274285	0.9910	0.0011 0 0
absEta_1_1.4442-highR9	runNumber	274286	274315	0.9862	0.0012 0 0
absEta_1_1.4442-lowR9	runNumber	274286	274315	0.9898	0.0012 0 0
absEta_1_1.4442-highR9	runNumber	274316	274316	0.9876	0.0011 0 0
absEta_1_1.4442-lowR9	runNumber	274316	274316	0.9912	0.0010 0 0
absEta_1_1.4442-highR9	runNumber	274317	274335	0.9871	0.0010 0 0
absEta_1_1.4442-lowR9	runNumber	274317	274335	0.9908	0.0009 0 0
absEta_1_1.4442-highR9	runNumber	274336	274338	0.9861	0.0012 0 0
absEta_1_1.4442-lowR9	runNumber	274336	274338	0.9897	0.0012 0 0
absEta_1_1.4442-highR9	runNumber	274339	274344	0.9844	0.0012 0 0
absEta_1_1.4442-lowR9	runNumber	274339	274344	0.9880	0.0012 0 0
absEta_1_1.4442-highR9	runNumber	274345	274419	0.9853	0.0007 0 0
absEta_1_1.4442-lowR9	runNumber	274345	274419	0.9889	0.0007 0 0
absEta_1_1.4442-highR9	runNumber	274420	274439	0.9856	0.0007 0 0
absEta_1_1.4442-lowR9	runNumber	274420	274439	0.9893	0.0006 0 0
absEta_1_1.4442-highR9	runNumber	274440	274441	0.9863	0.0011 0 0
absEta_1_1.4442-lowR9	runNumber	274440	274441	0.9899	0.0011 0 0
absEta_1_1.4442-highR9	runNumber	274442	274953	0.9851	0.0012 0 0
absEta_1_1.4442-lowR9	runNumber	274442	274953	0.9888	0.0012 0 0
absEta_1_1.4442-highR9	runNumber	274954	274968	0.9862	0.0009 0 0
absEta_1_1.4442-lowR9	runNumber	274954	274968	0.9898	0.0009 0 0
absEta_1_1.4442-highR9	runNumber	274969	274969	0.9863	0.0010 0 0
absEta_1_1.4442-lowR9	runNumber	274969	274969	0.9899	0.0010 0 0
absEta_1_1.4442-highR9	runNumber	274970	274997	0.9834	0.0011 0 0
absEta_1_1.4442-lowR9	runNumber	274970	274997	0.9870	0.0011 0 0
absEta_1_1.4442-highR9	runNumber	274998	274998	0.9876	0.0011 0 0
absEta_1_1.4442-lowR9	runNumber	274998	274998	0.9913	0.0011 0 0
absEta_1_1.4442-highR9	runNumber	274999	274999	0.9859	0.0010 0 0
absEta_1_1.4442-lowR9	runNumber	274999	274999	0.9896	0.0009 0 0
absEta_1_1.4442-highR9	runNumber	275000	275058	0.9841	0.0008 0 0
absEta_1_1.4442-lowR9	runNumber	275000	275058	0.9877	0.0008 0 0
absEta_1_1.4442-highR9	runNumber	275059	275067	0.9882	0.0013 0 0
absEta_1_1.4442-lowR9	runNumber	275059	275067	0.9919	0.0013 0 0
absEta_1_1.4442-highR9	runNumber	275068	275072	0.9855	0.0010 0 0
absEta_1_1.4442-lowR9	runNumber	275068	275072	0.9891	0.0010 0 0
absEta_1_1.4442-highR9	runNumber	275073	275123	0.9851	0.0010 0 0
absEta_1_1.4442-lowR9	runNumber	275073	275123	0.9888	0.0010 0 0
absEta_1_1.4442-highR9	runNumber	275124	275125	0.9847	0.0009 0 0
absEta_1_1.4442-lowR9	runNumber	275124	275125	0.9883	0.0009 0 0
absEta_1_1.4442-highR9	runNumber	275282	275308	0.9880	0.0010 0 0
absEta_1_1.4442-lowR9	runNumber	275282	275308	0.9917	0.0010 0 0
absEta_1_1.4442-highR9	runNumber	275309	275310	0.9845	0.0007 0 0
absEta_1_1.4442-lowR9	runNumber	275309	275310	0.9882	0.0007 0 0
absEta_1_1.4442-highR9	runNumber	275311	275337	0.9848	0.0009 0 0
absEta_1_1.4442-lowR9	runNumber	275311	275337	0.9884	0.0009 0 0
absEta_1_1.4442-highR9	runNumber	275338	275369	0.9868	0.0009 0 0
absEta_1_1.4442-lowR9	runNumber	275338	275369	0.9904	0.0009 0 0
absEta_1_1.4442-highR9	runNumber	275370	275375	0.9863	0.0007 0 0
absEta_1_1.4442-lowR9	runNumber	275370	275375	0.9900	0.0007 0 0
absEta_1_1.4442-highR9	runNumber	275376	275657	0.9857	0.0007 0 0
absEta_1_1.4442-lowR9	runNumber	275376	275657	0.9893	0.0007 0 0
absEta_1_1.4442-highR9	runNumber	275658	275775	0.9854	0.0010 0 0
absEta_1_1.4442-lowR9	runNumber	275658	275775	0.9891	0.0010 0 0
absEta_1_1.4442-highR9	runNumber	275776	275831	0.9849	0.0010 0 0
absEta_1_1.4442-lowR9	runNumber	275776	275831	0.9885	0.0010 0 0
absEta_1_1.4442-highR9	runNumber	275832	275840	0.9834	0.0010 0 0
absEta_1_1.4442-lowR9	runNumber	275832	275840	0.9870	0.0009 0 0
absEta_1_1.4442-highR9	runNumber	275841	275885	0.9832	0.0009 0 0
absEta_1_1.4442-lowR9	runNumber	275841	275885	0.9869	0.0008 0 0
absEta_1_1.4442-highR9	runNumber	275886	275910	0.9859	0.0008 0 0
absEta_1_1.4442-lowR9	runNumber	275886	275910	0.9896	0.0007 0 0
absEta_1_1.4442-highR9	runNumber	275911	275917	0.9863	0.0009 0 0
absEta_1_1.4442-lowR9	runNumber	275911	275917	0.9899	0.0009 0 0
absEta_1_1.4442-highR9	runNumber	275918	276061	0.9848	0.0009 0 0
absEta_1_1.4442-lowR9	runNumber	275918	276061	0.9884	0.0009 0 0
absEta_1_1.4442-highR9	runNumber	276062	999999	0.9861	0.0012 0 0
absEta_1_1.4442-lowR9	runNumber	276062	999999	0.9897	0.0012 0 0
absEta_1.566_2-highR9	runNumber	273158	273301	0.9913	0.0021 0 0
absEta_1.566_2-lowR9	runNumber	273158	273301	0.9978	0.0021 0 0
absEta_1.566_2-highR9	runNumber	273302	273445	0.9885	0.0020 0 0
absEta_1.566_2-lowR9	runNumber	273302	273445	0.9951	0.0020 0 0
absEta_1.566_2-highR9	runNumber	273446	273491	0.9881	0.0017 0 0
absEta_1.566_2-lowR9	runNumber	273446	273491	0.9946	0.0017 0 0
absEta_1.566_2-highR9	runNumber	273492	273502	0.9880	0.0018 0 0
absEta_1.566_2-lowR9	runNumber	273492	273502	0.9945	0.0018 0 0
absEta_1.566_2-highR9	runNumber	273503	273727	0.9880	0.0011 0 0
absEta_1.566_2-lowR9	runNumber	273503	273727	0.9945	0.0010 0 0
absEta_1.566_2-highR9	runNumber	273728	274093	0.9884	0.0013 0 0
absEta_1.566_2-lowR9	runNumber	273728	274093	0.9950	0.0013 0 0
absEta_1.566_2-highR9	runNumber	274094	274171	0.9927	0.0016 0 0
absEta_1.566_2-lowR9	runNumber	274094	274171	0.9993	0.0015 0 0
absEta_1.566_2-highR9	runNumber	274172	274199	0.9952	0.0014 0 0
absEta_1.566_2-lowR9	runNumber	274172	274199	1.0018	0.0014 0 0
absEta_1.566_2-highR9	runNumber	274200	274243	0.9963	0.0009 0 0
absEta_1.566_2-lowR9	runNumber	274200	274243	1.0029	0.0009 0 0
absEta_1.566_2-highR9	runNumber	274244	274249	0.9919	0.0018 0 0
absEta_1.566_2-lowR9	runNumber	274244	274249	0.9984	0.0018 0 0
absEta_1.566_2-highR9	runNumber	274250	274250	0.9977	0.0016 0 0
absEta_1.566_2-lowR9	runNumber	274250	274250	1.0043	0.0015 0 0
absEta_1.566_2-highR9	runNumber	274251	274285	0.9983	0.0014 0 0
absEta_1.566_2-lowR9	runNumber	274251	274285	1.0048	0.0014 0 0
absEta_1.566_2-highR9	runNumber	274286	274315	0.9979	0.0014 0 0
absEta_1.566_2-lowR9	runNumber	274286	274315	1.0045	0.0014 0 0
absEta_1.566_2-highR9	runNumber	274316	274316	0.9968	0.0012 0 0
absEta_1.566_2-lowR9	runNumber	274316	274316	1.0034	0.0012 0 0
absEta_1.566_2-highR9	runNumber	274317	274335	0.9984	0.0010 0 0
absEta_1.566_2-lowR9	runNumber	274317	274335	1.0050	0.0010 0 0
absEta_1.566_2-highR9	runNumber	274336	274338	0.9965	0.0016 0 0
absEta_1.566_2-lowR9	runNumber	274336	274338	1.0030	0.0015 0 0
absEta_1.566_2-highR9	runNumber	274339	274344	0.9949	0.0016 0 0
absEta_1.566_2-lowR9	runNumber	274339	274344	1.0015	0.0015 0 0
absEta_1.566_2-highR9	runNumber	274345	274419	0.9962	0.0008 0 0
absEta_1.566_2-lowR9	runNumber	274345	274419	1.0027	0.0007 0 0
absEta_1.566_2-highR9	runNumber	274420	274439	0.9972	0.0008 0 0
absEta_1.566_2-lowR9	runNumber	274420	274439	1.0038	0.0008 0 0
absEta_1.566_2-highR9	runNumber	274440	274441	0.9986	0.0012 0 0
absEta_1.566_2-lowR9	runNumber	274440	274441	1.0052	0.0012 0 0
absEta_1.566_2-highR9	runNumber	274442	274953	0.9942	0.0013 0 0
absEta_1.566_2-lowR9	runNumber	274442	274953	1.0008	0.0013 0 0
absEta_1.566_2-highR9	runNumber	274954	274968	0.9973	0.0010 0 0
absEta_1.566_2-lowR9	runNumber	274954	274968	1.0038	0.0010 0 0
absEta_1.566_2-highR9	runNumber	274969	274969	0.9974	0.0012 0 0
absEta_1.566_2-lowR9	runNumber	274969	274969	1.0040	0.0012 0 0
absEta_1.566_2-highR9	runNumber	274970	274997	0.9955	0.0013 0 0
absEta_1.566_2-lowR9	runNumber	274970	274997	1.0020	0.0013 0 0
absEta_1.566_2-highR9	runNumber	274998	274998	0.9976	0.0013 0 0
absEta_1.566_2-lowR9	runNumber	274998	274998	1.0042	0.0013 0 0
absEta_1.566_2-highR9	runNumber	274999	274999	0.9962	0.0011 0 0
absEta_1.566_2-lowR9	runNumber	274999	274999	1.0027	0.0011 0 0
absEta_1.566_2-highR9	runNumber	275000	275058	0.9936	0.0010 0 0
absEta_1.566_2-lowR9	runNumber	275000	275058	1.0001	0.0009 0 0
absEta_1.566_2-highR9	runNumber	275059	275067	0.9972	0.0014 0 0
absEta_1.566_2-lowR9	runNumber	275059	275067	1.0038	0.0014 0 0
absEta_1.566_2-highR9	runNumber	275068	275072	0.9973	0.0012 0 0
absEta_1.566_2-lowR9	runNumber	275068	275072	1.0039	0.0012 0 0
absEta_1.566_2-highR9	runNumber	275073	275123	0.9935	0.0011 0 0
absEta_1.566_2-lowR9	runNumber	275073	275123	1.0000	0.0011 0 0
absEta_1.566_2-highR9	runNumber	275124	275125	0.9972	0.0010 0 0
absEta_1.566_2-lowR9	runNumber	275124	275125	1.0038	0.0010 0 0
absEta_1.566_2-highR9	runNumber	275282	275308	0.9981	0.0011 0 0
absEta_1.566_2-lowR9	runNumber	275282	275308	1.0047	0.0011 0 0
absEta_1.566_2-highR9	runNumber	275309	275310	0.9938	0.0008 0 0
absEta_1.566_2-lowR9	runNumber	275309	275310	1.0004	0.0008 0 0
absEta_1.566_2-highR9	runNumber	275311	275337	0.9927	0.0010 0 0
absEta_1.566_2-lowR9	runNumber	275311	275337	0.9993	0.0009 0 0
absEta_1.566_2-highR9	runNumber	275338	275369	0.9969	0.0011 0 0
absEta_1.566_2-lowR9	runNumber	275338	275369	1.0035	0.0011 0 0
absEta_1.566_2-highR9	runNumber	275370	275375	0.9957	0.0008 0 0
absEta_1.566_2-lowR9	runNumber	275370	275375	1.0023	0.0008 0 0
absEta_1.566_2-highR9	runNumber	275376	275657	0.9932	0.0008 0 0
absEta_1.566_2-lowR9	runNumber	275376	275657	0.9998	0.0008 0 0
absEta_1.566_2-highR9	runNumber	275658	275775	0.9962	0.0011 0 0
absEta_1.566_2-lowR9	runNumber	275658	275775	1.0027	0.0011 0 0
absEta_1.566_2-highR9	runNumber	275776	275831	0.9946	0.0012 0 0
absEta_1.566_2-lowR9	runNumber	275776	275831	1.0011	0.0012 0 0
absEta_1.566_2-highR9	runNumber	275832	275840	0.9927	0.0011 0 0
absEta_1.566_2-lowR9	runNumber	275832	275840	0.9992	0.0011 0 0
absEta_1.566_2-highR9	runNumber	275841	275885	0.9913	0.0010 0 0
absEta_1.566_2-lowR9	runNumber	275841	275885	0.9978	0.0010 0 0
absEta_1.566_2-highR9	runNumber	275886	275910	0.9948	0.0010 0 0
absEta_1.566_2-lowR9	runNumber	275886	275910	1.0014	0.0010 0 0
absEta_1.566_2-highR9	runNumber	275911	275917	0.9957	0.0010 0 0
absEta_1.566_2-lowR9	runNumber	275911	275917	1.0022	0.0010 0 0
absEta_1.566_2-highR9	runNumber	275918	276061	0.9924	0.0010 0 0
absEta_1.566_2-lowR9	runNumber	275918	276061	0.9989	0.0010 0 0
absEta_1.566_2-highR9	runNumber	276062	999999	0.9963	0.0013 0 0
absEta_1.566_2-lowR9	runNumber	276062	999999	1.0029	0.0013 0 0
absEta_2_2.5-lowR9	runNumber	273158	273301	1.0050	0.0019 0 0
absEta_2_2.5-highR9	runNumber	273158	273301	0.9984	0.0019 0 0
absEta_2_2.5-lowR9	runNumber	273302	273445	0.9927	0.0015 0 0
absEta_2_2.5-highR9	runNumber	273302	273445	0.9861	0.0015 0 0
absEta_2_2.5-lowR9	runNumber	273446	273491	0.9947	0.0013 0 0
absEta_2_2.5-highR9	runNumber	273446	273491	0.9881	0.0013 0 0
absEta_2_2.5-lowR9	runNumber	273492	273502	0.9945	0.0014 0 0
absEta_2_2.5-highR9	runNumber	273492	273502	0.9879	0.0014 0 0
absEta_2_2.5-lowR9	runNumber	273503	273727	0.9961	0.0009 0 0
absEta_2_2.5-highR9	runNumber	273503	273727	0.9895	0.0009 0 0
absEta_2_2.5-lowR9	runNumber	273728	274093	0.9946	0.0012 0 0
absEta_2_2.5-highR9	runNumber	273728	274093	0.9880	0.0012 0 0
absEta_2_2.5-lowR9	runNumber	274094	274171	1.0007	0.0013 0 0
absEta_2_2.5-highR9	runNumber	274094	274171	0.9941	0.0013 0 0
absEta_2_2.5-lowR9	runNumber	274172	274199	1.0022	0.0012 0 0
absEta_2_2.5-highR9	runNumber	274172	274199	0.9955	0.0012 0 0
absEta_2_2.5-lowR9	runNumber	274200	274243	1.0004	0.0009 0 0
absEta_2_2.5-highR9	runNumber	274200	274243	0.9938	0.0009 0 0
absEta_2_2.5-lowR9	runNumber	274244	274249	1.0016	0.0017 0 0
absEta_2_2.5-highR9	runNumber	274244	274249	0.9949	0.0017 0 0
absEta_2_2.5-lowR9	runNumber	274250	274250	1.0014	0.0013 0 0
absEta_2_2.5-highR9	runNumber	274250	274250	0.9948	0.0013 0 0
absEta_2_2.5-lowR9	runNumber	274251	274285	0.9982	0.0013 0 0
absEta_2_2.5-highR9	runNumber	274251	274285	0.9916	0.0013 0 0
absEta_2_2.5-lowR9	runNumber	274286	274315	0.9986	0.0012 0 0
absEta_2_2.5-highR9	runNumber	274286	274315	0.9920	0.0012 0 0
absEta_2_2.5-lowR9	runNumber	274316	274316	0.9993	0.0011 0 0
absEta_2_2.5-highR9	runNumber	274316	274316	0.9927	0.0011 0 0
absEta_2_2.5-lowR9	runNumber	274317	274335	0.9990	0.0010 0 0
absEta_2_2.5-highR9	runNumber	274317	274335	0.9924	0.0010 0 0
absEta_2_2.5-lowR9	runNumber	274336	274338	0.9978	0.0012 0 0
absEta_2_2.5-highR9	runNumber	274336	274338	0.9912	0.0012 0 0
absEta_2_2.5-lowR9	runNumber	274339	274344	0.9944	0.0013 0 0
absEta_2_2.5-highR9	runNumber	274339	274344	0.9878	0.0013 0 0
absEta_2_2.5-lowR9	runNumber	274345	274419	0.9978	0.0007 0 0
absEta_2_2.5-highR9	runNumber	274345	274419	0.9911	0.0007 0 0
absEta_2_2.5-lowR9	runNumber	274420	274439	0.9961	0.0007 0 0
absEta_2_2.5-highR9	runNumber	274420	274439	0.9894	0.0007 0 0
absEta_2_2.5-lowR9	runNumber	274440	274441	0.9986	0.0011 0 0
absEta_2_2.5-highR9	runNumber	274440	274441	0.9920	0.0011 0 0
absEta_2_2.5-lowR9	runNumber	274442	274953	0.9947	0.0012 0 0
absEta_2_2.5-highR9	runNumber	274442	274953	0.9881	0.0012 0 0
absEta_2_2.5-lowR9	runNumber	274954	274968	0.9978	0.0009 0 0
absEta_2_2.5-highR9	runNumber	274954	274968	0.9911	0.0009 0 0
absEta_2_2.5-lowR9	runNumber	274969	274969	0.9957	0.0011 0 0
absEta_2_2.5-highR9	runNumber	274969	274969	0.9891	0.0011 0 0
absEta_2_2.5-lowR9	runNumber	274970	274997	0.9960	0.0012 0 0
absEta_2_2.5-highR9	runNumber	274970	274997	0.9893	0.0012 0 0
absEta_2_2.5-lowR9	runNumber	274998	274998	0.9979	0.0012 0 0
absEta_2_2.5-highR9	runNumber	274998	274998	0.9912	0.0012 0 0
absEta_2_2.5-lowR9	runNumber	274999	274999	0.9946	0.0010 0 0
absEta_2_2.5-highR9	runNumber	274999	274999	0.9880	0.0010 0 0
absEta_2_2.5-lowR9	runNumber	275000	275058	0.9916	0.0008 0 0
absEta_2_2.5-highR9	runNumber	275000	275058	0.9850	0.0008 0 0
absEta_2_2.5-lowR9	runNumber	275059	275067	0.9993	0.0014 0 0
absEta_2_2.5-highR9	runNumber	275059	275067	0.9926	0.0014 0 0
absEta_2_2.5-lowR9	runNumber	275068	275072	0.9940	0.0011 0 0
absEta_2_2.5-highR9	runNumber	275068	275072	0.9874	0.0011 0 0
absEta_2_2.5-lowR9	runNumber	275073	275123	0.9925	0.0010 0 0
absEta_2_2.5-highR9	runNumber	275073	275123	0.9859	0.0010 0 0
absEta_2_2.5-lowR9	runNumber	275124	275125	0.9934	0.0010 0 0
absEta_2_2.5-highR9	runNumber	275124	275125	0.9868	0.0009 0 0
absEta_2_2.5-lowR9	runNumber	275282	275308	0.9956	0.0010 0 0
absEta_2_2.5-highR9	runNumber	275282	275308	0.9890	0.0010 0 0
absEta_2_2.5-lowR9	runNumber	275309	275310	0.9925	0.0008 0 0
absEta_2_2.5-highR9	runNumber	275309	275310	0.9859	0.0008 0 0
absEta_2_2.5-lowR9	runNumber	275311	275337	0.9910	0.0009 0 0
absEta_2_2.5-highR9	runNumber	275311	275337	0.9844	0.0009 0 0
absEta_2_2.5-lowR9	runNumber	275338	275369	0.9936	0.0011 0 0
absEta_2_2.5-highR9	runNumber	275338	275369	0.9870	0.0011 0 0
absEta_2_2.5-lowR9	runNumber	275370	275375	0.9934	0.0007 0 0
