absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274317	274335	1.0045	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274317	274335	0.9932	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274336	274343	1.0020	0.0003	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274336	274343	1.0034	0.0003	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274336	274343	0.9921	0.0003	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274344	274387	1.0029	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274344	274387	1.0043	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274344	274387	0.9930	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274388	274421	1.0029	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274388	274421	1.0043	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274388	274421	0.9930	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274422	274439	1.0024	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274422	274439	1.0038	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274422	274439	0.9925	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274440	274441	1.0030	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274440	274441	1.0044	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274440	274441	0.9931	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274442	274967	1.0027	0.0003	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274442	274967	1.0041	0.0003	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274442	274967	0.9928	0.0003	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274968	274968	1.0027	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274968	274968	1.0041	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274968	274968	0.9928	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274969	274969	1.0019	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274969	274969	1.0033	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274969	274969	0.9920	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274970	274997	1.0022	0.0003	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274970	274997	1.0036	0.0003	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274970	274997	0.9923	0.0003	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274998	274998	1.0027	0.0003	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274998	274998	1.0041	0.0003	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274998	274998	0.9928	0.0003	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	274999	274999	1.0021	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	274999	274999	1.0035	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	274999	274999	0.9922	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275000	275067	1.0022	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275000	275067	1.0036	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275000	275067	0.9923	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275068	275072	1.0027	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275068	275072	1.0041	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275068	275072	0.9928	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275073	275123	1.0022	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275073	275123	1.0036	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275073	275123	0.9923	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275124	275281	1.0020	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275124	275281	1.0034	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275124	275281	0.9921	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275282	275309	1.0020	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275282	275309	1.0034	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275282	275309	0.9921	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275310	275310	1.0014	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275310	275310	1.0028	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275310	275310	0.9915	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275311	275336	1.0016	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275311	275336	1.0030	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275311	275336	0.9917	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275337	275343	1.0022	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275337	275343	1.0036	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275337	275343	0.9923	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275344	275374	1.0028	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275344	275374	1.0042	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275344	275374	0.9929	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275375	275375	1.0025	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275375	275375	1.0039	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275375	275375	0.9926	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275376	275656	1.0016	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275376	275656	1.0030	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275376	275656	0.9917	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275657	275775	1.0015	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275657	275775	1.0029	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275657	275775	0.9916	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275776	275781	1.0000	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275776	275781	1.0014	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275776	275781	0.9901	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275782	275831	1.0000	0.0003	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275782	275831	1.0014	0.0003	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275782	275831	0.9901	0.0003	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275832	275834	1.0010	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275832	275834	1.0024	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275832	275834	0.9911	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275835	275846	1.0004	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275835	275846	1.0018	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275835	275846	0.9905	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275847	275885	0.9997	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275847	275885	1.0011	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275847	275885	0.9898	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275886	275910	1.0004	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275886	275910	1.0018	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275886	275910	0.9905	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275911	275912	1.0012	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275911	275912	1.0026	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275911	275912	0.9913	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275913	275919	1.0010	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275913	275919	1.0024	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275913	275919	0.9911	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	275920	276241	1.0004	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	275920	276241	1.0018	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	275920	276241	0.9905	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276242	276243	1.0000	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276242	276243	1.0014	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276242	276243	0.9901	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276244	276281	0.9996	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276244	276281	1.0010	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276244	276281	0.9897	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276282	276282	1.0009	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276282	276282	1.0023	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276282	276282	0.9910	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276283	276314	1.0000	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276283	276314	1.0014	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276283	276314	0.9901	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276315	276360	1.0008	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276315	276360	1.0022	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276315	276360	0.9909	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276361	276362	1.0005	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276361	276362	1.0019	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276361	276362	0.9906	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276363	276383	1.0001	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276363	276383	1.0015	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276363	276383	0.9902	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276384	276436	0.9996	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276384	276436	1.0010	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276384	276436	0.9897	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276437	276453	1.0006	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276437	276453	1.0020	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276437	276453	0.9907	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276454	276500	1.0002	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276454	276500	1.0016	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276454	276500	0.9903	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276501	276524	1.0000	0.0001	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276501	276524	1.0014	0.0001	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276501	276524	0.9901	0.0001	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276525	276526	1.0002	0.0001	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276525	276526	1.0016	0.0001	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276525	276526	0.9903	0.0001	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276527	276542	1.0000	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276527	276542	1.0014	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276527	276542	0.9901	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276543	276581	1.0000	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276543	276581	1.0014	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276543	276581	0.9901	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276582	276584	0.9999	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276582	276584	1.0013	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276582	276584	0.9900	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276585	276586	1.0000	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276585	276586	1.0014	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276585	276586	0.9901	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276587	276654	0.9999	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276587	276654	1.0013	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276587	276654	0.9900	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276655	276658	0.9996	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276655	276658	1.0010	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276655	276658	0.9897	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276659	276775	0.9999	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276659	276775	1.0013	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276659	276775	0.9900	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276776	276793	0.9994	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276776	276793	1.0008	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276776	276793	0.9895	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276794	276807	0.9989	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276794	276807	1.0003	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276794	276807	0.9890	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276808	276810	1.0000	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276808	276810	1.0014	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276808	276810	0.9901	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276811	276830	0.9991	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276811	276830	1.0005	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276811	276830	0.9892	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276831	276869	0.9994	0.0001	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276831	276869	1.0008	0.0001	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276831	276869	0.9895	0.0001	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276870	276934	0.9995	0.0001	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276870	276934	1.0009	0.0001	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276870	276934	0.9896	0.0001	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276935	276949	1.0000	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276935	276949	1.0014	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276935	276949	0.9901	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	276950	277068	0.9989	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	276950	277068	1.0003	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	276950	277068	0.9890	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	277069	277075	0.9999	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	277069	277075	1.0013	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	277069	277075	0.9900	0.0002	0.0000	0.0013	0.0050
absEta_0_1-lowR9-Et_0_20-gainEle_12	runNumber	277076	277086	0.9988	0.0002	0.0000	0.0013	0.0000
absEta_0_1-lowR9-Et_0_20-gainEle_6	runNumber	277076	277086	1.0002	0.0002	0.0000	0.0013	0.0007
absEta_0_1-lowR9-Et_0_20-gainEle_1	runNumber	277076	277086	0.9889	0.0002	0.0000	0.0013	0.0050
