absEta_0_1-highR9-Et_0_20	runNumber	276242	276243	1.0022	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276244	276314	1.0024	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276315	276383	1.0027	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276384	276453	1.0025	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276454	276501	1.0022	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276502	276526	1.0020	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276527	276581	1.0021	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276582	276654	1.0018	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276655	276793	1.0015	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276794	276830	1.0012	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276831	276869	1.0012	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276870	276934	1.0016	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	276935	277068	1.0014	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	277069	277086	1.0017	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	277087	277111	1.0013	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	277112	277179	1.0015	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	277180	277980	1.0022	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	277981	278174	1.0005	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	278175	278307	1.0005	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	278308	278314	1.0007	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	278315	278405	1.0009	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	278406	278768	1.0011	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	278769	278819	1.0020	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	278820	278872	1.0014	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	278873	278962	1.0022	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	278963	278975	1.0017	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	278976	279652	1.0018	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	279653	279666	1.0018	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	279667	279714	1.0021	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	279715	279765	1.0019	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	279766	279822	1.0015	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	279823	279843	1.0021	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	279844	279965	1.0003	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	279966	280015	1.0011	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	280016	280190	0.9988	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	280191	280250	1.0013	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	280251	280363	1.0011	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	280364	281612	1.0005	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	281613	281706	0.9999	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	281707	281796	1.0001	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	281797	281975	1.0011	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	281976	282091	1.0004	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	282092	282733	1.0010	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	282734	282806	1.0008	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	282807	282917	1.0011	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	282918	283269	1.0039	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	283270	283304	1.0043	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	283305	283357	1.0054	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	283358	283415	1.0044	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	283416	283684	1.0053	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	283685	283834	1.0038	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	283835	283876	1.0054	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	283877	283932	1.0045	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	283933	283963	1.0053	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	283964	284044	1.0046	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	3	273157	1.0053	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_100_1000000	runNumber	1	2	1.0000	0.0000	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	273158	273491	1.0053	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	273492	273727	1.0047	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	273728	274199	1.0043	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	274200	274249	1.0046	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	274250	274316	1.0054	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	274317	274344	1.0050	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	274345	274419	1.0056	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	274420	274439	1.0050	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	274440	274968	1.0053	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	274969	274998	1.0047	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	274999	275058	1.0043	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275059	275073	1.0051	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275074	275283	1.0043	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275284	275310	1.0040	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275311	275344	1.0045	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275345	275375	1.0049	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275376	275656	1.0037	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275657	275831	1.0029	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275832	275836	1.0030	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275837	275885	1.0018	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275886	275911	1.0027	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	275912	276241	1.0029	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276242	276243	1.0022	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276244	276314	1.0024	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276315	276383	1.0027	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276384	276453	1.0025	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276454	276501	1.0022	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276502	276526	1.0020	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276527	276581	1.0021	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276582	276654	1.0018	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276655	276793	1.0015	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276794	276830	1.0012	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276831	276869	1.0012	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276870	276934	1.0016	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	276935	277068	1.0014	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	277069	277086	1.0017	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	277087	277111	1.0013	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	277112	277179	1.0015	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	277180	277980	1.0022	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	277981	278174	1.0005	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	278175	278307	1.0005	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	278308	278314	1.0007	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	278315	278405	1.0009	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	278406	278768	1.0011	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	278769	278819	1.0020	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	278820	278872	1.0014	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	278873	278962	1.0022	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	278963	278975	1.0017	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	278976	279652	1.0018	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	279653	279666	1.0018	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	279667	279714	1.0021	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	279715	279765	1.0019	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	279766	279822	1.0015	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	279823	279843	1.0021	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	279844	279965	1.0003	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	279966	280015	1.0011	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	280016	280190	0.9988	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	280191	280250	1.0013	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	280251	280363	1.0011	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	280364	281612	1.0005	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	281613	281706	0.9999	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	281707	281796	1.0001	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	281797	281975	1.0011	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	281976	282091	1.0004	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	282092	282733	1.0010	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	282734	282806	1.0008	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	282807	282917	1.0011	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	282918	283269	1.0039	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	283270	283304	1.0043	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	283305	283357	1.0054	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	283358	283415	1.0044	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	283416	283684	1.0053	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	283685	283834	1.0038	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	283835	283876	1.0054	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	283877	283932	1.0045	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	283933	283963	1.0053	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	283964	284044	1.0046	0.0001	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	3	273157	1.0053	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_20_35	runNumber	1	2	1.0000	0.0000	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	273158	273491	1.0053	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	273492	273727	1.0047	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	273728	274199	1.0043	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	274200	274249	1.0046	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	274250	274316	1.0054	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	274317	274344	1.0050	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	274345	274419	1.0056	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	274420	274439	1.0050	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	274440	274968	1.0053	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	274969	274998	1.0047	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	274999	275058	1.0043	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275059	275073	1.0051	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275074	275283	1.0043	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275284	275310	1.0040	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275311	275344	1.0045	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275345	275375	1.0049	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275376	275656	1.0037	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275657	275831	1.0029	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275832	275836	1.0030	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275837	275885	1.0018	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275886	275911	1.0027	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	275912	276241	1.0029	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276242	276243	1.0022	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276244	276314	1.0024	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276315	276383	1.0027	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276384	276453	1.0025	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276454	276501	1.0022	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276502	276526	1.0020	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276527	276581	1.0021	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276582	276654	1.0018	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276655	276793	1.0015	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276794	276830	1.0012	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276831	276869	1.0012	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276870	276934	1.0016	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	276935	277068	1.0014	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	277069	277086	1.0017	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	277087	277111	1.0013	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	277112	277179	1.0015	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	277180	277980	1.0022	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	277981	278174	1.0005	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	278175	278307	1.0005	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	278308	278314	1.0007	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	278315	278405	1.0009	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	278406	278768	1.0011	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	278769	278819	1.0020	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	278820	278872	1.0014	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	278873	278962	1.0022	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	278963	278975	1.0017	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	278976	279652	1.0018	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	279653	279666	1.0018	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	279667	279714	1.0021	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	279715	279765	1.0019	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	279766	279822	1.0015	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	279823	279843	1.0021	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	279844	279965	1.0003	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	279966	280015	1.0011	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	280016	280190	0.9988	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	280191	280250	1.0013	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	280251	280363	1.0011	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	280364	281612	1.0005	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	281613	281706	0.9999	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	281707	281796	1.0001	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	281797	281975	1.0011	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	281976	282091	1.0004	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	282092	282733	1.0010	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	282734	282806	1.0008	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	282807	282917	1.0011	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	282918	283269	1.0039	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	283270	283304	1.0043	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	283305	283357	1.0054	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	283358	283415	1.0044	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	283416	283684	1.0053	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	283685	283834	1.0038	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	283835	283876	1.0054	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	283877	283932	1.0045	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	283933	283963	1.0053	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	283964	284044	1.0046	0.0001	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	3	273157	1.0053	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_35_43	runNumber	1	2	1.0000	0.0000	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	273158	273491	1.0053	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	273492	273727	1.0047	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	273728	274199	1.0043	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	274200	274249	1.0046	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	274250	274316	1.0054	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	274317	274344	1.0050	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	274345	274419	1.0056	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	274420	274439	1.0050	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	274440	274968	1.0053	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	274969	274998	1.0047	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	274999	275058	1.0043	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275059	275073	1.0051	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275074	275283	1.0043	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275284	275310	1.0040	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275311	275344	1.0045	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275345	275375	1.0049	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275376	275656	1.0037	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275657	275831	1.0029	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275832	275836	1.0030	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275837	275885	1.0018	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275886	275911	1.0027	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	275912	276241	1.0029	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276242	276243	1.0022	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276244	276314	1.0024	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276315	276383	1.0027	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276384	276453	1.0025	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276454	276501	1.0022	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276502	276526	1.0020	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276527	276581	1.0021	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276582	276654	1.0018	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276655	276793	1.0015	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276794	276830	1.0012	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276831	276869	1.0012	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276870	276934	1.0016	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	276935	277068	1.0014	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	277069	277086	1.0017	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	277087	277111	1.0013	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	277112	277179	1.0015	0.0001	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	277180	277980	1.0022	0.0001	0.0001	0.0008
